"","totals","taxonomy"
"UNI16938",725,"Bacteria;Chloroflexi;Thermomicrobia;JG30-KF-CM45;uncultured Thermomicrobia bacterium"
"UNI17072",724,"Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;DEV007;uncultured bacterium"
"UNI14727",721,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Marivita;marine metagenome"
"UNI23351",720,"Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces gerencseriae DSM 6844"
"UNI12664",719,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium 1;Corynebacterium striatum ATCC 6940"
"UNI14422",717,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;uncultured;uncultured marine bacterium"
"UNI14317",716,"Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;Rubrobacter calidifluminis"
"UNI12378",716,"Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio hispanicus"
"UNI16397",716,"Bacteria;Bacteroidetes;Bacteroidetes Incertae Sedis;Order III;uncultured;bacterium YC-ZSS-LKJ42"
"UNI14568",715,"Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Zoogloea;Zoogloea sp. EMB 357"
"UNI14260",714,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum;Flexibacter sp. S4471"
"UNI13348",713,"Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces urogenitalis DSM 15434"
"UNI15584",711,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga sp. oral taxon 863 str. F0517"
"UNI15057",711,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroidales bacterium Bact_03"
"UNI6815",710,"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus lentus F1142"
"UNI12475",710,"Bacteria;Firmicutes;Clostridia;Clostridiales;Family XI;Anaerococcus;uncultured bacterium"
"UNI11338",709,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocella;Beijerinckiaceae bacterium L1D58"
"UNI17972",708,"Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;uncultured bacterium"
"UNI20561",708,"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hellea;Hellea balneolensis DSM 19091"
"UNI17438",707,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga sp. oral taxon 336 str. F0502"
"UNI14771",702,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium 1;Corynebacterium lipophiloflavum DSM 44291"
"UNI34623",702,"Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;uncultured;uncultured bacterium"
"UNI14838",701,"Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp. oral taxon 877 str. F0543"
"UNI17957",700,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. UNC23MFCrub1.1"
"UNI18472",698,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Schleiferiaceae;Schleiferia;uncultured bacterium"
"UNI12769",694,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;uncultured bacterium"
"UNI2043",693,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;uncultured bacterium"
"UNI6433",687,"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;Luteimonas abyssi"
"UNI11170",685,"Bacteria;Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;Halanaerobium;anaerobic digester metagenome"
"UNI11102",684,"Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Uliginosibacterium;Sphingomonas sp. A1"
"UNI31052",684,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS9 marine group;uncultured bacterium"
"UNI13600",681,"Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. Smarlab 3301786"
"UNI14657",679,"Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio parahaemolyticus EKP-028"
"UNI17692",678,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Trichuris trichiura (human whipworm)"
"UNI3709",678,"Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Psychrobium;uncultured gamma proteobacterium"
"UNI13657",677,"Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;planctomycete GMD15D02"
"UNI34602",675,"Bacteria;Firmicutes;Clostridia;Clostridiales;Family XI;Anaerococcus;uncultured bacterium"
"UNI14895",675,"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;unidentified"
"UNI13859",673,"Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces neuii subsp. neuii DSM 8576"
"UNI19181",672,"Bacteria;Gracilibacteria;uncultured bacterium"
"UNI8195",671,"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. S2151"
"UNI14941",671,"Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp. oral taxon 877 str. F0543"
"UNI18624",671,"Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Rubripirellula;Rubripirellula obstinata"
"UNI21598",670,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;marine metagenome"
"UNI14549",669,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. anginosus"
"UNI13168",666,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;uncultured bacterium"
"UNI16294",665,"Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum subsp. vincentii 4_1_13"
"UNI17600",664,"Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea;uncultured bacterium"
"UNI15893",659,"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas sp. GENT16"
"UNI15498",659,"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Solanum melongena (eggplant)"
"UNI16692",659,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Hyunsoonleella;uncultured bacterium"
"UNI20777",658,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium 1;Corynebacterium jeikeium ATCC 43734"
"UNI19494",658,"Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter concisus"
"UNI12969",656,"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Nevskiaceae;Nevskia;uncultured gamma proteobacterium"
"UNI15815",655,"Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinivibrio;uncultured rumen bacterium"
"UNI17262",655,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;Jannaschia sp. UDC482"
"UNI14219",654,"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Selenomonas 3;unidentified"
"UNI10545",653,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bartonellaceae;Bartonella;uncultured organism"
"UNI19580",653,"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Dialister;Dialister invisus DSM 15470"
"UNI15247",652,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;uncultured;uncultured marine bacterium"
"UNI10358",651,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus viridans ATCC 11563 = CCUG 4311"
"UNI14984",651,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 7;Prevotella sp. C561"
"UNI13605",651,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tateyamaria;Prionitis lanceolata gall symbiont"
"UNI14248",648,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sobrinus W1703"
"UNI13314",646,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium 1;Corynebacterium lipophiloflavum DSM 44291"
"UNI16487",646,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. UNC23MFCrub1.1"
"UNI2392",645,"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;Yersinia pestis"
"UNI4523",642,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Trichococcus;Trichococcus sp. N1"
"UNI7314",641,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;Rothia mucilaginosa"
"UNI12712",641,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 6;Prevotella salivae DSM 15606"
"UNI15427",641,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum;Flexibacter sp. S4471"
"UNI15521",637,"Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Atopobium;Atopobium rimae ATCC 49626"
"UNI17779",636,"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;uncultured;uncultured bacterium"
"UNI19109",636,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;marine metagenome"
"UNI15788",635,"Bacteria;Firmicutes;Clostridia;Clostridiales;Family XIII;[Eubacterium] brachy group;Eubacterium brachy ATCC 33089"
"UNI10233",633,"Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Thauera;Arachis ipaensis"
"UNI13645",632,"Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;uncultured bacterium"
"UNI17301",631,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudoroseovarius;alpha proteobacterium C21"
"UNI14487",629,"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;Xanthomonas sp. FSBSY16"
"UNI17548",629,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Maritimibacter;Maritimibacter alkaliphilus HTCC2654"
"UNI16469",628,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Weissella;Weissella oryzae SG25"
"UNI15761",628,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga gingivalis ATCC 33624"
"UNI14424",628,"Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae (Subgroup 4);uncultured;uncultured bacterium"
"UNI16039",625,"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. HR1(2015)"
"UNI14180",625,"Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;Marinobacter subterrani"
"UNI18277",622,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;uncultured;Salinarimonas sp. GCR3139"
"UNI18085",622,"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Selenomonas 3;Selenomonas sp. F0473"
"UNI16636",621,"Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;planctomycete GMD15D02"
"UNI19488",619,"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Selenomonas 3;Selenomonas sp. F0473"
"UNI21546",619,"Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Blastopirellula;uncultured planctomycete"
"UNI8721",616,"Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella putrefaciens JCM 20190 = NBRC 3908"
"UNI13262",616,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Marivita;marine metagenome"
"UNI15567",616,"Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces neuii subsp. neuii DSM 8576"
"UNI15987",613,"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Ruminococcus] torques group;human gut metagenome"
"UNI1800",608,"Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;CL500-3;uncultured bacterium"
"UNI14533",607,"Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;uncultured bacterium"
"UNI19925",607,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. ACC21"
"UNI16928",603,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;uncultured;uncultured Sphingomonas sp."
"UNI26951",602,"Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;uncultured bacterium"
"UNI20379",600,"Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;uncultured;uncultured bacterium"
"UNI36820",598,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS9 marine group;uncultured bacterium"
"UNI11955",597,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc;Leuconostoc carnosum KCTC 3525"
"UNI4264",596,"Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium"
"UNI14350",595,"Bacteria;Latescibacteria;uncultured soil bacterium"
"UNI15712",595,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Marivita;marine metagenome"
"UNI3311",594,"Bacteria;Chloroflexi;SAR202 clade;marine metagenome"
"UNI15710",593,"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Tepidimonas;Tepidimonas sp. AK30"
"UNI15329",593,"Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;uncultured Vibrio sp."
"UNI22104",592,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 7;Prevotella denticola"
"UNI17700",590,"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Fretibacter;Fretibacter rubidus"
"UNI18852",590,"Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;uncultured bacterium"
"UNI23796",589,"Bacteria;Gracilibacteria;uncultured bacterium"
"UNI15440",587,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Trichuris trichiura (human whipworm)"
"UNI15782",587,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Humitalea;Roseomonas sp. S-NB-16"
"UNI12335",586,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;uncultured;Salinarimonas sp. GCR3139"
"UNI21293",583,"Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Blastopirellula;uncultured planctomycete"
"UNI13797",581,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium;uncultured bacterium"
"UNI7193",581,"Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;LD29;uncultured bacterium"
"UNI15266",580,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;unidentified"
"UNI22003",580,"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Selenomonas 4;Veillonellaceae bacterium oral taxon 129"
"UNI20889",578,"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Selenomonas 3;Selenomonas flueggei ATCC 43531"
"UNI16530",578,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;Roseomonas sp. L2B03"
"UNI22704",578,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS3a marine group;uncultured bacterium"
"UNI14309",577,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;Psychrobacter sp. TB2"
"UNI22558",577,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;uncultured;uncultured bacterium"
"UNI12455",574,"Bacteria;Firmicutes;Clostridia;Clostridiales;Family XI;Anaerococcus;uncultured bacterium"
"UNI25031",574,"Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces gerencseriae DSM 6844"
"UNI859",570,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae"
"UNI14043",570,"Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Nitrococcus;unidentified"
"UNI18673",569,"Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;uncultured bacterium"
"UNI36535",567,"Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;TM146;uncultured bacterium"
"UNI14993",567,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium 1;Corynebacterium sp. 110393"
"UNI15999",566,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Serinicoccus;Serinicoccus marinus DSM 15273"
"UNI17878",566,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. ACC21"
"UNI17151",566,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium matruchotii ATCC 14266"
"UNI21858",566,"Bacteria;Bacteroidetes;Bacteroidetes Incertae Sedis;Order III;uncultured;bacterium YC-ZSS-LKJ42"
"UNI15997",565,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Empedobacter;Empedobacter falsenii"
"UNI16182",565,"Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Atopobium;Atopobium rimae ATCC 49626"
"UNI20130",565,"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricola;marine metagenome"
"UNI12016",564,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocella;Beijerinckiaceae bacterium L1D58"
"UNI22112",564,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;uncultured;uncultured bacterium"
"UNI11176",563,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium sacelli"
"UNI14407",562,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Perlucidibaca;uncultured bacterium"
"UNI17905",562,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum;Flexibacter sp. S4471"
"UNI17900",560,"Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides pyridinolyticus JCM 10369"
"UNI18956",559,"Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;Lewinella;uncultured Bacteroidetes bacterium"
"UNI12823",558,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;uncultured organism"
"UNI31726",558,"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Litchi chinensis"
"UNI15914",556,"Bacteria;Bacteroidetes;Bacteroidetes VC2.1 Bac22;uncultured Bacteroidetes bacterium"
"UNI23185",555,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;Thalassobacter sp. 16PALIMAR09"
"UNI20336",554,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;Thalassobacter sp. 16PALIMAR09"
"UNI21178",553,"Bacteria;Firmicutes;Bacilli;Bacillales;Family X;Thermicanus;Thermicanus aegyptius"
"UNI611",545,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;uncultured bacterium"
"UNI20051",545,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;Rothia dentocariosa"
"UNI15327",545,"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;uncultured bacterium"
"UNI21528",545,"Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea;uncultured bacterium"
"UNI17560",542,"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;unidentified"
"UNI10865",541,"Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Thauera;Arachis ipaensis"
"UNI18119",541,"Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Blastopirellula;Planctomycetaceae bacterium FC18"
"UNI17243",540,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga gingivalis ATCC 33624"
"UNI11978",539,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc;Leuconostoc inhae KCTC 3774"
"UNI17346",539,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;uncultured;uncultured marine bacterium"
"UNI15413",538,"Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Atopobium;Atopobium rimae ATCC 49626"
"UNI17057",537,"Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinivibrio;uncultured rumen bacterium"
"UNI14071",535,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;Rothia dentocariosa"
"UNI16875",532,"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Selenomonas 3;unidentified"
